DATE,평균가격,총거래물량,평균기온(°C),최저기온(°C),최고기온(°C),평균 풍속(m/s),평균 상대습도(%),합계 일조시간(hr),평균 지면온도(°C),일강수량(mm),농협가락(공),대아청과,서울청과,한국청과,생산자물가지수,소비자물가지수
20231002,11500.0,7100.0,21.1,15.5,27.9,1.4,87.3,9.2,27.4,0.0,0,0,0,1,121.93,127.69
20230928,13881.0,37130.0,20.8,18.0,26.3,1.8,91.0,8.1,25.3,0.0,0,1,0,0,159.44,132.54
20230928,9168.0,9400.0,22.6,19.4,28.1,1.4,83.6,6.8,27.1,0.0,0,1,0,0,159.44,132.54
20230927,5816.0,259260.0,24.3,23.1,26.6,1.1,86.4,1.3,26.0,0.0,0,1,0,0,159.44,132.54
20230927,12734.0,150320.0,20.9,18.6,25.5,1.5,92.9,2.4,25.3,0.0,0,1,0,0,159.44,132.54
20230927,7245.0,79520.0,25.7,21.6,31.9,0.7,78.3,3.1,27.8,0.0,0,1,0,0,159.44,132.54
20230927,12000.0,9480.0,20.9,18.6,25.5,1.5,92.9,2.4,25.3,0.0,0,0,0,1,159.44,132.54
20230926,6439.0,364320.0,24.4,23.1,28.0,1.2,84.4,0.7,25.0,0.6,0,1,0,0,159.44,132.54
20230926,11132.0,236520.0,20.5,18.6,24.5,0.9,92.5,0.3,22.6,1.6,0,1,0,0,159.44,132.54
20230926,7270.0,115020.0,23.6,21.0,28.3,0.6,84.9,1.7,26.1,2.5,0,1,0,0,159.44,132.54
20230926,17048.0,19840.0,22.0,18.6,28.0,1.1,86.0,1.4,24.3,0.1,0,1,0,0,159.44,132.54
20230926,12270.0,18120.0,22.0,18.6,28.0,1.1,86.0,1.4,24.3,0.1,0,1,0,0,159.44,132.54
20230926,14500.0,9940.0,20.5,18.6,24.5,0.9,92.5,0.3,22.6,1.6,0,0,0,1,159.44,132.54
20230925,6481.0,326680.0,27.7,22.4,33.2,2.7,67.6,9.2,27.0,0.0,0,1,0,0,159.44,132.54
20230925,9461.0,252370.0,21.4,18.2,26.0,3.3,86.0,4.6,22.6,4.2,0,1,0,0,159.44,132.54
20230925,5698.0,169000.0,24.4,20.0,31.4,1.4,78.0,5.0,26.5,4.6,0,1,0,0,159.44,132.54
20230925,15274.0,48760.0,22.1,18.7,28.1,2.5,79.4,7.1,24.0,1.0,0,1,0,0,159.44,132.54
20230925,9779.0,36380.0,22.1,18.7,28.1,2.5,79.4,7.1,24.0,1.0,0,1,0,0,159.44,132.54
20230923,7172.0,395960.0,22.3,21.6,23.1,1.6,93.0,0.0,22.8,76.4,0,1,0,0,159.44,132.54
20230923,9601.0,221800.0,18.5,17.6,19.7,2.4,96.0,0.0,20.8,43.7,0,1,0,0,159.44,132.54
20230923,6734.0,149100.0,22.8,20.6,27.6,1.9,81.0,0.0,25.8,16.7,0,1,0,0,159.44,132.54
20230923,11371.0,53600.0,19.0,18.1,19.7,1.7,97.1,0.0,21.4,17.0,0,1,0,0,159.44,132.54
20230923,8933.0,18120.0,19.0,18.1,19.7,1.7,97.1,0.0,21.4,17.0,0,1,0,0,159.44,132.54
20230922,7648.0,238760.0,23.3,22.0,24.6,1.8,88.6,0.0,24.4,0.9,0,1,0,0,159.44,132.54
20230922,13484.0,109490.0,19.3,17.7,21.2,2.1,96.0,0.0,23.9,1.0,0,1,0,0,159.44,132.54
20230922,8769.0,109360.0,25.8,22.2,31.0,1.9,70.8,4.5,31.2,0.0,0,1,0,0,159.44,132.54
20230922,28127.0,19850.0,20.3,18.1,22.3,1.7,95.8,0.0,23.7,0.3,0,1,0,0,159.44,132.54
20230922,10752.0,18200.0,20.3,18.1,22.3,1.7,95.8,0.0,23.7,0.3,0,1,0,0,159.44,132.54
20230921,7159.0,281070.0,24.9,22.7,26.5,1.6,93.0,0.0,19.7,39.5,0,1,0,0,159.44,132.54
20230921,8793.0,136480.0,21.3,19.0,23.7,1.6,95.1,0.0,25.2,3.0,0,1,0,0,159.44,132.54
20230921,9007.0,101300.0,27.0,23.7,31.7,1.6,74.3,3.9,32.6,0.0,0,1,0,0,159.44,132.54
20230921,13426.0,49700.0,22.4,20.0,26.6,1.6,92.4,0.8,25.7,0.4,0,1,0,0,159.44,132.54
20230921,7378.0,27280.0,22.4,20.0,26.6,1.6,92.4,0.8,25.7,0.4,0,1,0,0,159.44,132.54
20230920,8655.0,397740.0,28.1,26.1,31.7,1.1,84.0,1.8,32.3,27.7,0,1,0,0,159.44,132.54
20230920,7458.0,166510.0,28.2,23.0,36.9,1.4,75.6,6.9,33.2,0.2,0,1,0,0,159.44,132.54
20230920,9716.0,157420.0,23.1,19.7,27.5,1.8,91.8,3.7,29.1,5.3,0,1,0,0,159.44,132.54
20230920,15384.0,49630.0,24.5,20.7,30.0,1.1,86.4,5.4,28.0,0.0,0,1,0,0,159.44,132.54
20230920,9086.0,44520.0,24.5,20.7,30.0,1.1,86.4,5.4,28.0,0.0,0,1,0,0,159.44,132.54
20230920,13000.0,9940.0,23.1,19.7,27.5,1.8,91.8,3.7,29.1,5.3,0,0,0,1,159.44,132.54
20230919,7899.0,428660.0,32.4,28.0,37.3,1.7,59.4,12.3,42.9,0.0,0,1,0,0,159.44,132.54
20230919,8361.0,209950.0,25.6,20.8,31.8,2.4,78.8,12.8,33.7,0.0,0,1,0,0,159.44,132.54
20230919,3389.0,109470.0,29.2,22.5,37.5,1.1,69.9,11.6,33.4,0.0,0,1,0,0,159.44,132.54
20230919,13303.0,49660.0,26.3,20.8,33.3,0.7,76.5,7.2,29.0,0.0,0,1,0,0,159.44,132.54
20230919,10421.0,46220.0,26.3,20.8,33.3,0.7,76.5,7.2,29.0,0.0,0,1,0,0,159.44,132.54
20230918,7546.0,463620.0,33.2,30.6,37.3,1.9,53.9,7.8,40.1,0.0,0,1,0,0,159.44,132.54
20230918,10185.0,138080.0,25.0,21.0,29.8,3.9,79.6,8.7,29.6,0.0,0,1,0,0,159.44,132.54
20230918,4427.0,79510.0,27.4,21.3,35.2,1.2,75.0,7.8,31.1,0.0,0,1,0,0,159.44,132.54
20230918,12177.0,40880.0,26.1,22.1,31.3,1.0,72.6,6.6,28.4,0.0,0,1,0,0,159.44,132.54
20230918,6880.0,18160.0,26.1,22.1,31.3,1.0,72.6,6.6,28.4,0.0,0,1,0,0,159.44,132.54
20230916,10176.0,325740.0,32.9,28.3,37.8,1.7,56.5,10.0,37.4,0.0,0,1,0,0,159.44,132.54
20230916,17172.0,30900.0,25.9,19.6,31.9,0.8,74.6,9.0,29.2,0.0,0,1,0,0,159.44,132.54
20230916,15957.0,19880.0,24.8,20.5,30.0,3.0,81.8,8.6,29.1,0.0,0,1,0,0,159.44,132.54
20230916,5528.0,19850.0,28.0,23.3,35.4,1.2,75.6,9.0,31.3,0.0,0,1,0,0,159.44,132.54
20230916,12534.0,18120.0,25.9,19.6,31.9,0.8,74.6,9.0,29.2,0.0,0,1,0,0,159.44,132.54
20230915,10079.0,368080.0,29.8,24.8,35.1,1.0,67.8,10.3,35.5,0.0,0,1,0,0,159.44,132.54
20230915,13714.0,19880.0,24.0,17.5,31.1,1.1,80.5,8.8,32.2,0.0,0,1,0,0,159.44,132.54
20230915,20879.0,19630.0,24.6,17.7,31.8,0.6,75.6,10.0,27.8,0.0,0,1,0,0,159.44,132.54
20230915,13643.0,18090.0,24.6,17.7,31.8,0.6,75.6,10.0,27.8,0.0,0,1,0,0,159.44,132.54
20230914,8103.0,395390.0,30.5,26.9,34.6,1.5,62.8,6.7,34.8,0.0,0,1,0,0,159.44,132.54
20230914,8499.0,49540.0,23.6,19.1,29.3,1.5,86.5,4.9,31.2,0.0,0,1,0,0,159.44,132.54
20230914,6406.0,39770.0,27.3,23.4,36.3,1.1,76.0,4.3,29.5,0.0,0,1,0,0,159.44,132.54
20230914,16683.0,29810.0,24.5,20.0,31.0,1.0,82.5,8.2,27.9,0.0,0,1,0,0,159.44,132.54
20230914,10732.0,18160.0,24.5,20.0,31.0,1.0,82.5,8.2,27.9,0.0,0,1,0,0,159.44,132.54
20230914,10000.0,9940.0,30.5,26.9,34.6,1.5,62.8,6.7,34.8,0.0,0,0,0,1,159.44,132.54
20230913,7453.0,399920.0,31.6,27.0,36.1,1.4,58.0,10.9,35.3,0.0,0,1,0,0,159.44,132.54
20230913,10921.0,79520.0,24.0,19.0,31.1,0.7,83.3,8.5,27.1,4.4,0,1,0,0,159.44,132.54
20230913,3802.0,69580.0,27.1,21.7,36.2,1.3,74.9,7.4,30.0,0.6,0,1,0,0,159.44,132.54
20230913,8616.0,39760.0,23.8,17.7,30.5,1.4,81.8,10.0,32.4,0.0,0,1,0,0,159.44,132.54
20230913,8129.0,36120.0,24.0,19.0,31.1,0.7,83.3,8.5,27.1,4.4,0,1,0,0,159.44,132.54
20230913,13000.0,9940.0,31.6,27.0,36.1,1.4,58.0,10.9,35.3,0.0,0,0,0,1,159.44,132.54
20230912,8466.0,398540.0,30.9,26.8,35.5,1.2,66.3,11.5,35.7,0.0,0,1,0,0,159.44,132.54
20230912,10781.0,69580.0,25.6,19.4,33.3,0.8,72.4,11.1,29.0,0.0,0,1,0,0,159.44,132.54
20230912,3880.0,69570.0,27.8,22.8,36.1,1.4,73.1,9.1,30.1,0.0,0,1,0,0,159.44,132.54
20230912,10203.0,48480.0,24.1,18.7,31.6,1.5,80.6,9.0,31.1,0.0,0,1,0,0,159.44,132.54
20230912,7438.0,28060.0,25.6,19.4,33.3,0.8,72.4,11.1,29.0,0.0,0,1,0,0,159.44,132.54
20230912,6500.0,9940.0,30.9,26.8,35.5,1.2,66.3,11.5,35.7,0.0,0,0,0,1,159.44,132.54
20230911,10829.0,291820.0,31.7,27.1,37.3,1.3,63.5,12.4,35.0,0.0,0,1,0,0,159.44,132.54
20230911,10401.0,136000.0,24.6,20.2,31.1,2.1,80.4,10.9,31.0,0.0,0,1,0,0,159.44,132.54
20230911,2740.0,49700.0,28.2,21.7,36.1,1.1,73.3,9.5,30.3,0.0,0,1,0,0,159.44,132.54
20230911,14684.0,29810.0,25.4,19.7,32.1,1.0,76.3,11.1,28.8,0.0,0,1,0,0,159.44,132.54
20230911,13328.0,18080.0,25.4,19.7,32.1,1.0,76.3,11.1,28.8,0.0,0,1,0,0,159.44,132.54
20230911,9500.0,9940.0,31.7,27.1,37.3,1.3,63.5,12.4,35.0,0.0,0,0,0,1,159.44,132.54
20230909,9710.0,242790.0,30.4,26.4,36.0,2.0,61.0,5.1,32.2,0.4,0,1,0,0,159.44,132.54
20230909,7160.0,79090.0,22.6,20.2,28.9,3.5,87.5,4.0,26.8,2.8,0,1,0,0,159.44,132.54
20230909,4183.0,49700.0,25.4,22.3,33.3,0.9,81.0,4.4,27.8,1.1,0,1,0,0,159.44,132.54
20230909,11245.0,39760.0,23.9,20.9,30.2,1.5,79.6,3.8,25.5,0.0,0,1,0,0,159.44,132.54
20230909,6646.0,28060.0,23.9,20.9,30.2,1.5,79.6,3.8,25.5,0.0,0,1,0,0,159.44,132.54
20230909,8000.0,9940.0,30.4,26.4,36.0,2.0,61.0,5.1,32.2,0.4,0,0,0,1,159.44,132.54
20230908,7632.0,315740.0,30.7,27.8,34.8,1.9,60.8,6.7,28.4,0.0,0,1,0,0,159.44,132.54
20230908,5046.0,127130.0,23.2,20.8,27.1,3.1,86.1,5.2,24.3,0.7,0,1,0,0,159.44,132.54
20230908,3846.0,99400.0,25.4,21.7,31.8,0.8,82.0,3.7,27.2,0.0,0,1,0,0,159.44,132.54
20230908,8459.0,49700.0,23.2,20.5,28.2,1.3,82.0,3.7,24.1,1.9,0,1,0,0,159.44,132.54
20230908,6491.0,27510.0,23.2,20.5,28.2,1.3,82.0,3.7,24.1,1.9,0,1,0,0,159.44,132.54
20230908,7000.0,9940.0,30.7,27.8,34.8,1.9,60.8,6.7,28.4,0.0,0,0,0,1,159.44,132.54
20230907,8851.0,291440.0,28.5,25.0,33.4,1.3,75.1,3.6,27.5,0.2,0,1,0,0,159.44,132.54
20230907,4602.0,108880.0,22.6,21.0,26.3,2.8,90.0,3.0,24.0,6.4,0,1,0,0,159.44,132.54
20230907,3507.0,89460.0,25.1,22.0,29.8,0.9,84.0,0.9,27.1,7.2,0,1,0,0,159.44,132.54
20230907,9630.0,39760.0,23.3,20.5,27.0,1.2,85.1,0.5,25.2,18.0,0,1,0,0,159.44,132.54
20230907,7698.0,37360.0,23.3,20.5,27.0,1.2,85.1,0.5,25.2,18.0,0,1,0,0,159.44,132.54
20230907,8491.0,13940.0,28.5,25.0,33.4,1.3,75.1,3.6,27.5,0.2,0,0,0,1,159.44,132.54
20230906,8050.0,349320.0,27.5,25.5,30.8,1.3,78.1,0.0,25.9,2.3,0,1,0,0,159.44,132.54
20230906,4588.0,79060.0,22.5,21.2,25.7,4.2,86.3,0.0,23.0,1.1,0,1,0,0,159.44,132.54
20230906,10860.0,48840.0,24.3,22.5,26.3,3.5,75.4,0.0,24.8,0.6,0,1,0,0,159.44,132.54
20230906,5662.0,48280.0,25.2,22.2,30.5,1.0,82.3,0.4,26.9,3.0,0,1,0,0,159.44,132.54
20230906,9607.0,9940.0,24.3,22.5,26.3,3.5,75.4,0.0,24.8,0.6,0,1,0,0,159.44,132.54
20230906,9000.0,9940.0,27.5,25.5,30.8,1.3,78.1,0.0,25.9,2.3,0,0,0,1,159.44,132.54
20230905,7873.0,291880.0,27.5,24.1,31.0,1.5,75.1,8.6,30.2,0.0,0,1,0,0,159.44,132.54
20230905,5793.0,69510.0,25.9,20.7,33.2,1.5,73.1,6.8,28.1,0.0,0,1,0,0,159.44,132.54
20230905,3738.0,68550.0,22.9,16.7,29.2,1.9,79.9,7.8,28.8,0.0,0,1,0,0,159.44,132.54
20230905,3643.0,9940.0,22.8,17.0,28.8,1.8,74.9,7.8,25.2,0.0,0,1,0,0,159.44,132.54
20230905,9599.0,9120.0,22.8,17.0,28.8,1.8,74.9,7.8,25.2,0.0,0,1,0,0,159.44,132.54
20230905,11000.0,7810.0,27.5,24.1,31.0,1.5,75.1,8.6,30.2,0.0,0,0,0,1,159.44,132.54
20230904,10182.0,295560.0,26.0,23.2,29.9,1.4,81.6,5.8,28.2,0.0,0,1,0,0,159.44,132.54
20230904,4510.0,89460.0,21.8,17.0,27.7,1.4,89.0,8.4,28.4,0.0,0,1,0,0,159.44,132.54
20230904,4150.0,41350.0,24.9,20.7,34.9,1.3,81.9,5.4,28.0,1.1,0,1,0,0,159.44,132.54
20230904,9739.0,28880.0,22.9,17.9,30.0,1.0,83.8,9.6,27.4,0.0,0,1,0,0,159.44,132.54
20230904,5343.0,19880.0,22.9,17.9,30.0,1.0,83.8,9.6,27.4,0.0,0,1,0,0,159.44,132.54
20230904,10000.0,9940.0,26.0,23.2,29.9,1.4,81.6,5.8,28.2,0.0,0,0,0,1,159.44,132.54
20230902,8795.0,273360.0,25.0,22.5,28.3,1.6,81.9,5.0,26.9,0.0,0,1,0,0,159.44,132.54
20230902,5666.0,158240.0,21.0,16.3,27.4,1.2,86.3,11.6,26.9,0.2,0,1,0,0,159.44,132.54
20230902,5124.0,29070.0,21.4,16.8,27.5,1.4,82.6,10.3,25.9,0.0,0,1,0,0,159.44,132.54
20230902,8000.0,9940.0,25.0,22.5,28.3,1.6,81.9,5.0,26.9,0.0,0,0,0,1,159.44,132.54
20230902,4000.0,8880.0,21.4,16.8,27.5,1.4,82.6,10.3,25.9,0.0,0,1,0,0,159.44,132.54
20230901,7791.0,282530.0,24.7,22.5,26.2,1.0,91.1,0.0,25.2,13.0,0,1,0,0,159.44,132.54
20230901,7755.0,68190.0,21.0,19.0,23.2,1.4,88.4,0.0,23.2,7.2,0,1,0,0,159.44,132.54
20230901,5858.0,48900.0,19.8,17.7,21.1,2.1,95.8,0.0,21.0,22.1,0,1,0,0,159.44,132.54
20230901,9000.0,9940.0,19.8,17.7,21.1,2.1,95.8,0.0,21.0,22.1,0,0,0,1,159.44,132.54
20230901,9000.0,6390.0,24.7,22.5,26.2,1.0,91.1,0.0,25.2,13.0,0,0,0,1,159.44,132.54
20230831,6260.0,232200.0,27.5,24.6,31.1,1.2,76.8,1.1,27.6,2.0,0,1,0,0,171.35,128.0
20230831,3986.0,59640.0,22.0,20.0,25.7,2.7,90.8,0.6,23.3,1.7,0,1,0,0,171.35,128.0
20230831,6190.0,42960.0,24.2,21.4,29.1,1.5,79.1,5.0,28.3,0.3,0,1,0,0,171.35,128.0
20230831,8000.0,6830.0,27.5,24.6,31.1,1.2,76.8,1.1,27.6,2.0,0,0,0,1,171.35,128.0
20230830,6248.0,301670.0,26.9,25.5,28.1,1.8,72.6,0.1,24.4,0.0,0,1,0,0,171.35,128.0
20230830,9017.0,89500.0,23.1,20.5,27.5,2.0,77.3,2.0,25.3,0.0,0,1,0,0,171.35,128.0
20230830,6357.0,19880.0,21.1,19.5,24.2,4.7,89.6,0.6,21.0,0.0,0,1,0,0,171.35,128.0
20230830,8000.0,9940.0,26.9,25.5,28.1,1.8,72.6,0.1,24.4,0.0,0,0,0,1,171.35,128.0
20230830,5428.0,8930.0,23.1,20.5,27.5,2.0,77.3,2.0,25.3,0.0,0,1,0,0,171.35,128.0
20230829,7952.0,251430.0,26.3,25.1,29.0,1.7,82.0,0.0,25.1,7.3,0,1,0,0,171.35,128.0
20230829,10881.0,70660.0,21.5,19.6,23.4,1.6,88.4,0.5,23.5,84.8,0,1,0,0,171.35,128.0
20230829,4782.0,36400.0,21.4,19.7,23.4,4.3,91.1,0.2,22.5,20.3,0,1,0,0,171.35,128.0
20230828,7909.0,319420.0,28.0,23.7,32.2,1.3,79.5,2.0,26.7,11.5,0,1,0,0,171.35,128.0
20230828,9286.0,127460.0,23.0,20.7,24.7,3.7,87.0,0.0,23.0,49.8,0,1,0,0,171.35,128.0
20230828,5893.0,106800.0,22.2,19.7,24.7,4.2,93.4,0.1,22.5,23.8,0,1,0,0,171.35,128.0
20230828,8700.0,6390.0,28.0,23.7,32.2,1.3,79.5,2.0,26.7,11.5,0,0,0,1,171.35,128.0
20230826,10329.0,94690.0,21.9,18.2,25.5,2.9,87.0,4.0,24.5,0.0,0,1,0,0,171.35,128.0
20230826,15714.0,59220.0,27.5,24.8,31.7,1.9,70.1,6.7,26.8,4.7,0,1,0,0,171.35,128.0
20230826,18358.0,29810.0,23.2,19.2,28.3,0.8,79.4,3.8,25.9,0.0,0,1,0,0,171.35,128.0
20230826,8568.0,15460.0,24.8,19.7,30.2,0.8,81.5,2.6,26.3,0.0,0,1,0,0,171.35,128.0
20230825,9848.0,56720.0,19.8,17.2,24.2,3.8,92.1,2.3,21.3,20.2,0,1,0,0,171.35,128.0
20230825,15264.0,39760.0,22.0,18.6,27.3,1.5,82.9,2.9,23.4,25.9,0,1,0,0,171.35,128.0
20230825,17943.0,29820.0,26.8,23.6,32.2,3.3,68.0,2.9,24.6,3.6,0,1,0,0,171.35,128.0
20230824,10216.0,122050.0,22.4,19.3,26.8,3.9,85.0,6.9,23.0,7.8,0,1,0,0,171.35,128.0
20230824,11278.0,88210.0,29.2,24.7,33.8,2.4,63.0,6.7,27.1,1.3,0,1,0,0,171.35,128.0
20230824,12970.0,49680.0,23.2,18.9,28.0,1.3,78.0,5.8,24.3,8.7,0,1,0,0,171.35,128.0
20230824,13500.0,9940.0,22.4,19.3,26.8,3.9,85.0,6.9,23.0,7.8,0,0,0,1,171.35,128.0
20230823,11196.0,124580.0,24.3,22.2,27.3,1.5,83.8,2.1,24.1,32.7,0,1,0,0,171.35,128.0
20230823,8010.0,116150.0,20.6,17.6,25.4,1.6,91.9,1.8,21.4,35.6,0,1,0,0,171.35,128.0
20230823,8067.0,78760.0,22.6,19.3,28.0,1.2,83.3,2.9,25.3,10.5,0,1,0,0,171.35,128.0
20230823,10629.0,9940.0,23.3,20.3,30.6,0.8,84.6,1.7,23.9,29.7,0,1,0,0,171.35,128.0
20230823,16000.0,7810.0,20.6,17.6,25.4,1.6,91.9,1.8,21.4,35.6,0,0,0,1,171.35,128.0
20230822,10406.0,159120.0,23.8,19.6,27.1,1.7,78.0,4.7,28.0,0.0,0,1,0,0,171.35,128.0
20230822,6624.0,102100.0,17.4,11.1,22.1,1.3,92.5,3.0,21.2,0.0,0,1,0,0,171.35,128.0
20230822,10015.0,81370.0,20.2,17.6,25.5,0.8,90.4,1.6,23.0,0.0,0,1,0,0,171.35,128.0
20230822,8518.0,19880.0,23.4,16.9,32.0,1.2,76.3,1.8,25.7,0.0,0,1,0,0,171.35,128.0
20230822,8186.0,9940.0,20.2,17.6,25.5,0.8,90.4,1.6,23.0,0.0,0,1,0,0,171.35,128.0
20230821,12267.0,119270.0,27.1,22.1,30.6,1.8,55.5,2.5,25.6,0.0,0,1,0,0,171.35,128.0
20230821,11589.0,97980.0,20.0,13.8,26.5,1.3,75.1,3.4,22.7,0.0,0,1,0,0,171.35,128.0
20230821,10741.0,69780.0,19.0,16.1,24.1,1.0,83.8,0.2,21.3,6.4,0,1,0,0,171.35,128.0
20230821,11914.0,9940.0,21.8,18.2,27.2,0.9,78.9,0.6,23.9,0.0,0,1,0,0,171.35,128.0
20230819,16845.0,69600.0,28.0,24.1,32.4,3.9,63.6,10.2,28.9,8.6,0,1,0,0,171.35,128.0
20230819,14043.0,68930.0,21.3,18.6,24.5,6.4,83.1,6.7,23.4,12.3,0,1,0,0,171.35,128.0
20230819,12096.0,45360.0,22.7,20.0,26.3,2.3,71.9,8.0,25.2,30.1,0,1,0,0,171.35,128.0
20230818,14040.0,80410.0,24.1,21.2,26.5,1.3,82.5,1.5,27.7,6.1,0,1,0,0,171.35,128.0
20230818,15180.0,59380.0,21.9,17.5,27.7,1.9,88.1,5.1,28.4,12.3,0,1,0,0,171.35,128.0
20230818,13690.0,33890.0,22.2,18.8,27.8,2.0,83.5,4.1,25.9,9.0,0,1,0,0,171.35,128.0
20230817,7541.0,155150.0,21.2,18.1,26.4,1.8,92.1,8.1,28.5,0.0,0,1,0,0,171.35,128.0
20230817,10336.0,69570.0,23.3,21.0,26.8,1.2,81.5,3.9,27.9,0.0,0,1,0,0,171.35,128.0
20230817,7274.0,48500.0,22.8,17.4,30.4,1.1,81.8,9.3,26.4,0.0,0,1,0,0,171.35,128.0
20230817,8807.0,9940.0,22.8,17.4,30.4,1.1,81.8,9.3,26.4,0.0,0,1,0,0,171.35,128.0
20230817,5500.0,9940.0,21.2,18.1,26.4,1.8,92.1,8.1,28.5,0.0,0,0,0,1,171.35,128.0
20230816,7445.0,124740.0,23.0,19.1,28.8,1.9,83.4,3.9,26.1,0.0,0,1,0,0,171.35,128.0
20230816,7068.0,70570.0,23.5,18.1,31.2,0.9,74.8,7.3,26.4,0.0,0,1,0,0,171.35,128.0
20230816,6696.0,68160.0,26.8,23.1,31.5,2.0,63.5,5.1,28.7,0.0,0,1,0,0,171.35,128.0
20230816,4629.0,9940.0,25.9,20.6,33.1,1.0,79.1,0.0,27.5,0.0,0,1,0,0,171.35,128.0
20230816,11500.0,7100.0,23.0,19.1,28.8,1.9,83.4,3.9,26.1,0.0,0,0,0,1,171.35,128.0
20230815,8409.0,105270.0,22.7,15.8,29.8,1.8,78.8,10.2,26.3,0.0,0,1,0,0,171.35,128.0
20230815,10457.0,60930.0,23.3,16.3,31.5,0.9,72.8,11.1,27.4,0.0,0,1,0,0,171.35,128.0
20230815,7083.0,58700.0,24.4,18.1,30.7,1.3,77.0,9.3,28.4,0.0,0,1,0,0,171.35,128.0
20230815,10500.0,5680.0,22.7,15.8,29.8,1.8,78.8,10.2,26.3,0.0,0,0,0,1,171.35,128.0
20230814,8863.0,127010.0,18.0,16.7,21.2,2.2,96.6,1.1,20.9,14.9,0,1,0,0,171.35,128.0
20230814,8942.0,69580.0,20.6,19.3,22.8,1.0,88.5,0.9,22.6,5.7,0,1,0,0,171.35,128.0
20230814,10895.0,67080.0,19.6,17.8,23.2,1.2,94.1,0.3,21.6,7.2,0,1,0,0,171.35,128.0
20230814,14500.0,5680.0,18.0,16.7,21.2,2.2,96.6,1.1,20.9,14.9,0,0,0,1,171.35,128.0
20230812,8867.0,94550.0,22.4,19.3,26.1,4.5,77.3,9.9,26.1,0.0,0,1,0,0,171.35,128.0
20230812,6507.0,86770.0,23.5,18.8,28.2,2.3,64.5,10.0,25.7,0.0,0,1,0,0,171.35,128.0
20230812,8366.0,26980.0,28.3,23.1,32.1,2.9,54.8,10.6,29.2,0.0,0,1,0,0,171.35,128.0
20230811,21442.0,20120.0,22.8,19.4,26.9,2.1,70.4,10.7,25.4,49.3,0,1,0,0,171.35,128.0
20230811,7647.0,17490.0,21.5,19.2,24.0,6.6,78.6,10.5,23.5,7.1,0,1,0,0,171.35,128.0
20230810,21490.0,86100.0,18.9,15.0,23.4,1.6,95.1,0.3,20.6,45.0,0,1,0,0,171.35,128.0
20230810,14739.0,39760.0,20.9,18.7,23.3,1.0,91.4,0.1,23.2,31.9,0,1,0,0,171.35,128.0
20230810,15406.0,20200.0,20.2,16.9,23.4,1.2,90.9,0.4,21.7,55.3,0,1,0,0,171.35,128.0
20230809,18355.0,67060.0,20.5,13.6,27.4,1.3,81.3,10.5,29.5,0.0,0,1,0,0,171.35,128.0
20230809,17437.0,43220.0,23.3,18.5,30.0,1.3,73.4,10.3,28.3,0.0,0,1,0,0,171.35,128.0
20230809,11799.0,34790.0,21.8,15.7,28.5,0.8,74.5,8.1,26.0,0.0,0,1,0,0,171.35,128.0
20230808,11387.0,106220.0,18.6,10.3,25.4,1.4,80.9,12.2,28.3,0.0,0,1,0,0,171.35,128.0
20230808,10616.0,79510.0,21.7,15.9,26.4,1.6,72.8,11.6,26.8,0.0,0,1,0,0,171.35,128.0
20230808,4993.0,19880.0,20.0,11.5,28.2,1.2,75.8,12.3,25.4,0.0,0,1,0,0,171.35,128.0
20230808,13227.0,19280.0,20.0,11.5,28.2,1.2,75.8,12.3,25.4,0.0,0,1,0,0,171.35,128.0
20230808,10000.0,7100.0,18.6,10.3,25.4,1.4,80.9,12.2,28.3,0.0,0,0,0,1,171.35,128.0
20230807,14246.0,88450.0,16.4,12.3,21.3,2.1,90.3,10.7,24.5,0.0,0,1,0,0,171.35,128.0
20230807,13729.0,85460.0,20.7,17.6,23.8,1.9,74.6,5.5,24.8,0.0,0,1,0,0,171.35,128.0
20230807,12370.0,19450.0,17.6,12.8,23.5,1.9,83.0,11.9,23.0,0.0,0,1,0,0,171.35,128.0
20230807,18000.0,9940.0,16.4,12.3,21.3,2.1,90.3,10.7,24.5,0.0,0,0,0,1,171.35,128.0
20230804,13520.0,93700.0,16.5,12.6,20.5,2.0,88.5,0.7,21.8,0.0,0,1,0,0,171.35,128.0
20230804,16622.0,67760.0,20.6,17.9,23.2,2.1,75.6,1.2,26.1,0.0,0,1,0,0,171.35,128.0
20230804,13603.0,24600.0,17.8,12.2,23.8,1.0,73.3,4.2,21.9,0.0,0,1,0,0,171.35,128.0
20230804,21186.0,9940.0,21.5,16.1,28.2,1.1,68.9,1.2,27.5,0.1,0,1,0,0,171.35,128.0
20230803,12232.0,95960.0,22.5,19.5,26.3,1.9,73.3,9.9,31.0,0.0,0,1,0,0,171.35,128.0
20230803,11779.0,87780.0,18.8,14.6,23.7,2.3,79.3,11.0,27.4,0.0,0,1,0,0,171.35,128.0
20230803,13034.0,60090.0,20.0,14.7,27.5,1.6,75.9,10.6,26.3,0.0,0,1,0,0,171.35,128.0
20230803,13713.0,19350.0,24.2,16.8,32.4,1.5,64.8,10.4,29.3,0.0,0,1,0,0,171.35,128.0
20230802,12622.0,72490.0,25.0,21.3,29.5,2.6,61.4,10.4,33.1,0.0,0,1,0,0,171.35,128.0
20230802,16211.0,40160.0,22.1,16.0,29.4,1.3,65.6,10.9,28.0,0.0,0,1,0,0,171.35,128.0
